indexNumber,time,latitude,longitude,resultNumber
3,2021-06-21 01:22:24.825484,-19.572535000000002,147.12805000000003,13
4,2021-06-21 01:22:24.925873,-19.572535000000002,147.12807000000004,8
5,2021-06-21 01:22:25.026347,-19.572535000000002,147.12809000000004,12
6,2021-06-21 01:22:25.126798,-19.572535000000002,147.12811000000005,6
7,2021-06-21 01:22:25.227326,-19.572535000000002,147.12813000000006,6
8,2021-06-21 01:22:25.328267,-19.572535000000002,147.12815000000006,12
9,2021-06-21 01:22:25.429062,-19.572535000000002,147.12817000000007,6
10,2021-06-21 01:22:25.529701,-19.572535000000002,147.12819000000007,3
11,2021-06-21 01:22:25.632499,-19.572535000000002,147.12821000000008,10
12,2021-06-21 01:22:25.732943,-19.572535000000002,147.1282300000001,9
13,2021-06-21 01:22:25.836331,-19.572535000000002,147.1282500000001,6
14,2021-06-21 01:22:25.940306,-19.572535000000002,147.1282700000001,10
15,2021-06-21 01:22:26.045577,-19.572535000000002,147.1282900000001,10
16,2021-06-21 01:22:26.147599,-19.572535000000002,147.1283100000001,8
17,2021-06-21 01:22:26.248096,-19.572535000000002,147.12833000000012,9
18,2021-06-21 01:22:26.353673,-19.572535000000002,147.12835000000013,12
19,2021-06-21 01:22:26.456930,-19.572535000000002,147.12837000000013,7
20,2021-06-21 01:22:26.560339,-19.572535000000002,147.12839000000014,11
21,2021-06-21 01:22:26.660857,-19.572535000000002,147.12841000000014,9
22,2021-06-21 01:22:26.761433,-19.572535000000002,147.12843000000015,6
23,2021-06-21 01:22:26.862001,-19.572535000000002,147.12845000000016,12
24,2021-06-21 01:22:26.963174,-19.572535000000002,147.12847000000016,7
25,2021-06-21 01:22:27.064578,-19.572535000000002,147.12849000000017,6
26,2021-06-21 01:22:27.165056,-19.572535000000002,147.12851000000018,9
27,2021-06-21 01:22:27.265433,-19.572535000000002,147.12853000000018,4
28,2021-06-21 01:22:27.370340,-19.572535000000002,147.1285500000002,5
29,2021-06-21 01:22:27.474069,-19.572535000000002,147.1285700000002,7
30,2021-06-21 01:22:27.576041,-19.572535000000002,147.1285900000002,9
31,2021-06-21 01:22:27.676705,-19.572535000000002,147.1286100000002,9
32,2021-06-21 01:22:27.778399,-19.572535000000002,147.12863000000021,12
33,2021-06-21 01:22:27.881775,-19.572535000000002,147.12865000000022,10
34,2021-06-21 01:22:27.986694,-19.572535000000002,147.12867000000023,9
35,2021-06-21 01:22:28.091173,-19.572535000000002,147.12869000000023,9
36,2021-06-21 01:22:28.194224,-19.572535000000002,147.12871000000024,7
37,2021-06-21 01:22:28.295384,-19.572535000000002,147.12873000000025,13
38,2021-06-21 01:22:28.396892,-19.572535000000002,147.12875000000025,3
39,2021-06-21 01:22:28.499988,-19.572535000000002,147.12877000000026,6
40,2021-06-21 01:22:28.603382,-19.572535000000002,147.12879000000027,7
41,2021-06-21 01:22:28.707179,-19.572535000000002,147.12881000000027,8
42,2021-06-21 01:22:28.807795,-19.572535000000002,147.12883000000028,8
43,2021-06-21 01:22:28.908217,-19.572535000000002,147.12885000000028,6
44,2021-06-21 01:22:29.008773,-19.572535000000002,147.1288700000003,9
45,2021-06-21 01:22:29.111154,-19.572535000000002,147.1288900000003,7
0,2021-06-21 01:22:41.408231,-19.572555,147.12799,8
1,2021-06-21 01:22:41.408727,-19.572555,147.12801000000002,12
2,2021-06-21 01:22:41.511147,-19.572555,147.12803000000002,8
3,2021-06-21 01:22:41.613018,-19.572555,147.12805000000003,8
4,2021-06-21 01:22:41.713776,-19.572555,147.12807000000004,7
5,2021-06-21 01:22:41.815090,-19.572555,147.12809000000004,8
6,2021-06-21 01:22:41.920230,-19.572555,147.12811000000005,7
7,2021-06-21 01:22:42.023513,-19.572555,147.12813000000006,6
8,2021-06-21 01:22:42.124268,-19.572555,147.12815000000006,7
9,2021-06-21 01:22:42.225124,-19.572555,147.12817000000007,9
10,2021-06-21 01:22:42.325662,-19.572555,147.12819000000007,6
11,2021-06-21 01:22:42.426334,-19.572555,147.12821000000008,9
12,2021-06-21 01:22:42.527437,-19.572555,147.1282300000001,11
13,2021-06-21 01:22:42.627880,-19.572555,147.1282500000001,2
14,2021-06-21 01:22:42.728361,-19.572555,147.1282700000001,6
15,2021-06-21 01:22:42.832735,-19.572555,147.1282900000001,7
16,2021-06-21 01:22:42.933400,-19.572555,147.1283100000001,8
17,2021-06-21 01:22:43.045099,-19.572555,147.12833000000012,8
18,2021-06-21 01:22:43.160717,-19.572555,147.12835000000013,8
19,2021-06-21 01:22:43.261559,-19.572555,147.12837000000013,10
20,2021-06-21 01:22:43.362326,-19.572555,147.12839000000014,7
21,2021-06-21 01:22:43.462815,-19.572555,147.12841000000014,10
22,2021-06-21 01:22:43.563728,-19.572555,147.12843000000015,7
23,2021-06-21 01:22:43.664092,-19.572555,147.12845000000016,12
24,2021-06-21 01:22:43.767158,-19.572555,147.12847000000016,9
25,2021-06-21 01:22:43.868276,-19.572555,147.12849000000017,6
26,2021-06-21 01:22:43.969143,-19.572555,147.12851000000018,8
27,2021-06-21 01:22:44.072481,-19.572555,147.12853000000018,7
28,2021-06-21 01:22:44.176170,-19.572555,147.1285500000002,10
29,2021-06-21 01:22:44.278881,-19.572555,147.1285700000002,10
30,2021-06-21 01:22:44.384365,-19.572555,147.1285900000002,6
31,2021-06-21 01:22:44.489379,-19.572555,147.1286100000002,9
32,2021-06-21 01:22:44.589827,-19.572555,147.12863000000021,6
33,2021-06-21 01:22:44.690993,-19.572555,147.12865000000022,9
34,2021-06-21 01:22:44.796144,-19.572555,147.12867000000023,4
35,2021-06-21 01:22:44.897034,-19.572555,147.12869000000023,12
36,2021-06-21 01:22:44.997456,-19.572555,147.12871000000024,5
37,2021-06-21 01:22:45.098088,-19.572555,147.12873000000025,8
38,2021-06-21 01:22:45.198738,-19.572555,147.12875000000025,13
39,2021-06-21 01:22:45.299197,-19.572555,147.12877000000026,11
40,2021-06-21 01:22:45.403853,-19.572555,147.12879000000027,8
41,2021-06-21 01:22:45.507310,-19.572555,147.12881000000027,3
42,2021-06-21 01:22:45.611154,-19.572555,147.12883000000028,6
43,2021-06-21 01:22:45.712606,-19.572555,147.12885000000028,8
44,2021-06-21 01:22:45.818172,-19.572555,147.1288700000003,8
45,2021-06-21 01:22:45.923435,-19.572555,147.1288900000003,5
0,2021-06-21 01:23:02.438352,-19.572575,147.12799,8
1,2021-06-21 01:23:02.438749,-19.572575,147.12801000000002,7
2,2021-06-21 01:23:02.542442,-19.572575,147.12803000000002,11
3,2021-06-21 01:23:02.646755,-19.572575,147.12805000000003,5
4,2021-06-21 01:23:02.747437,-19.572575,147.12807000000004,6
5,2021-06-21 01:23:02.848136,-19.572575,147.12809000000004,6
6,2021-06-21 01:23:02.953172,-19.572575,147.12811000000005,7
7,2021-06-21 01:23:03.056549,-19.572575,147.12813000000006,10
8,2021-06-21 01:23:03.157367,-19.572575,147.12815000000006,8
9,2021-06-21 01:23:03.257768,-19.572575,147.12817000000007,9
10,2021-06-21 01:23:03.359863,-19.572575,147.12819000000007,10
11,2021-06-21 01:23:03.460865,-19.572575,147.12821000000008,5
12,2021-06-21 01:23:03.563833,-19.572575,147.1282300000001,9
13,2021-06-21 01:23:03.664313,-19.572575,147.1282500000001,9
14,2021-06-21 01:23:03.764767,-19.572575,147.1282700000001,8
15,2021-06-21 01:23:03.868918,-19.572575,147.1282900000001,9
16,2021-06-21 01:23:03.972551,-19.572575,147.1283100000001,10
17,2021-06-21 01:23:04.073506,-19.572575,147.12833000000012,14
18,2021-06-21 01:23:04.178047,-19.572575,147.12835000000013,8
19,2021-06-21 01:23:04.282899,-19.572575,147.12837000000013,10
20,2021-06-21 01:23:04.383374,-19.572575,147.12839000000014,7
21,2021-06-21 01:23:04.483822,-19.572575,147.12841000000014,10
22,2021-06-21 01:23:04.586128,-19.572575,147.12843000000015,9
23,2021-06-21 01:23:04.689374,-19.572575,147.12845000000016,9
24,2021-06-21 01:23:04.790254,-19.572575,147.12847000000016,4
25,2021-06-21 01:23:04.891938,-19.572575,147.12849000000017,11
26,2021-06-21 01:23:04.993091,-19.572575,147.12851000000018,9
27,2021-06-21 01:23:05.093713,-19.572575,147.12853000000018,7
28,2021-06-21 01:23:05.195856,-19.572575,147.1285500000002,9
29,2021-06-21 01:23:05.296655,-19.572575,147.1285700000002,5
30,2021-06-21 01:23:05.399360,-19.572575,147.1285900000002,3
31,2021-06-21 01:23:05.500198,-19.572575,147.1286100000002,7
32,2021-06-21 01:23:05.605223,-19.572575,147.12863000000021,7
33,2021-06-21 01:23:05.707101,-19.572575,147.12865000000022,4
34,2021-06-21 01:23:05.808106,-19.572575,147.12867000000023,9
35,2021-06-21 01:23:05.911818,-19.572575,147.12869000000023,8
36,2021-06-21 01:23:06.015854,-19.572575,147.12871000000024,12
37,2021-06-21 01:23:06.117195,-19.572575,147.12873000000025,6
38,2021-06-21 01:23:06.222171,-19.572575,147.12875000000025,6
39,2021-06-21 01:23:06.322706,-19.572575,147.12877000000026,7
40,2021-06-21 01:23:06.426406,-19.572575,147.12879000000027,7
41,2021-06-21 01:23:06.527022,-19.572575,147.12881000000027,6
42,2021-06-21 01:23:06.632404,-19.572575,147.12883000000028,13
43,2021-06-21 01:23:06.737690,-19.572575,147.12885000000028,10
44,2021-06-21 01:23:06.839892,-19.572575,147.1288700000003,14
45,2021-06-21 01:23:06.944871,-19.572575,147.1288900000003,8
0,2021-06-21 01:23:19.107328,-19.572595,147.12799,8
1,2021-06-21 01:23:19.107762,-19.572595,147.12801000000002,12
2,2021-06-21 01:23:19.213380,-19.572595,147.12803000000002,5
3,2021-06-21 01:23:19.314926,-19.572595,147.12805000000003,4
4,2021-06-21 01:23:19.419594,-19.572595,147.12807000000004,2
5,2021-06-21 01:23:19.523331,-19.572595,147.12809000000004,9
6,2021-06-21 01:23:19.628036,-19.572595,147.12811000000005,8
7,2021-06-21 01:23:19.729537,-19.572595,147.12813000000006,11
8,2021-06-21 01:23:19.830488,-19.572595,147.12815000000006,7
9,2021-06-21 01:23:19.931370,-19.572595,147.12817000000007,9
10,2021-06-21 01:23:20.035665,-19.572595,147.12819000000007,10
11,2021-06-21 01:23:20.138317,-19.572595,147.12821000000008,6
12,2021-06-21 01:23:20.238774,-19.572595,147.1282300000001,7
13,2021-06-21 01:23:20.339548,-19.572595,147.1282500000001,9
14,2021-06-21 01:23:20.441709,-19.572595,147.1282700000001,15
15,2021-06-21 01:23:20.545311,-19.572595,147.1282900000001,8
16,2021-06-21 01:23:20.650864,-19.572595,147.1283100000001,6
17,2021-06-21 01:23:20.759885,-19.572595,147.12833000000012,11
18,2021-06-21 01:23:20.861885,-19.572595,147.12835000000013,10
19,2021-06-21 01:23:20.964480,-19.572595,147.12837000000013,3
20,2021-06-21 01:23:21.066464,-19.572595,147.12839000000014,3
21,2021-06-21 01:23:21.170960,-19.572595,147.12841000000014,10
22,2021-06-21 01:23:21.271371,-19.572595,147.12843000000015,7
23,2021-06-21 01:23:21.372311,-19.572595,147.12845000000016,8
24,2021-06-21 01:23:21.473513,-19.572595,147.12847000000016,4
25,2021-06-21 01:23:21.573947,-19.572595,147.12849000000017,4
26,2021-06-21 01:23:21.678244,-19.572595,147.12851000000018,9
27,2021-06-21 01:23:21.780521,-19.572595,147.12853000000018,7
28,2021-06-21 01:23:21.882628,-19.572595,147.1285500000002,9
29,2021-06-21 01:23:21.986760,-19.572595,147.1285700000002,10
30,2021-06-21 01:23:22.088045,-19.572595,147.1285900000002,6
31,2021-06-21 01:23:22.189018,-19.572595,147.1286100000002,10
32,2021-06-21 01:23:22.289592,-19.572595,147.12863000000021,15
33,2021-06-21 01:23:22.392142,-19.572595,147.12865000000022,4
34,2021-06-21 01:23:22.492646,-19.572595,147.12867000000023,5
35,2021-06-21 01:23:22.593010,-19.572595,147.12869000000023,12
36,2021-06-21 01:23:22.693543,-19.572595,147.12871000000024,9
37,2021-06-21 01:23:22.798000,-19.572595,147.12873000000025,4
38,2021-06-21 01:23:22.898379,-19.572595,147.12875000000025,9
39,2021-06-21 01:23:23.002282,-19.572595,147.12877000000026,6
40,2021-06-21 01:23:23.106287,-19.572595,147.12879000000027,5
41,2021-06-21 01:23:23.207855,-19.572595,147.12881000000027,12
42,2021-06-21 01:23:23.310219,-19.572595,147.12883000000028,3
43,2021-06-21 01:23:23.410853,-19.572595,147.12885000000028,10
44,2021-06-21 01:23:23.511223,-19.572595,147.1288700000003,4
45,2021-06-21 01:23:23.614824,-19.572595,147.1288900000003,1
0,2021-06-21 01:23:36.934327,-19.572615,147.12799,8
1,2021-06-21 01:23:36.934724,-19.572615,147.12801000000002,11
2,2021-06-21 01:23:37.037088,-19.572615,147.12803000000002,10
3,2021-06-21 01:23:37.138561,-19.572615,147.12805000000003,10
4,2021-06-21 01:23:37.240295,-19.572615,147.12807000000004,12
5,2021-06-21 01:23:37.342139,-19.572615,147.12809000000004,6
6,2021-06-21 01:23:37.446194,-19.572615,147.12811000000005,6
7,2021-06-21 01:23:37.548099,-19.572615,147.12813000000006,6
8,2021-06-21 01:23:37.648603,-19.572615,147.12815000000006,6
9,2021-06-21 01:23:37.748957,-19.572615,147.12817000000007,11
10,2021-06-21 01:23:37.849465,-19.572615,147.12819000000007,8
11,2021-06-21 01:23:37.950123,-19.572615,147.12821000000008,7
12,2021-06-21 01:23:38.055428,-19.572615,147.1282300000001,8
13,2021-06-21 01:23:38.158615,-19.572615,147.1282500000001,8
14,2021-06-21 01:23:38.260093,-19.572615,147.1282700000001,6
15,2021-06-21 01:23:38.364661,-19.572615,147.1282900000001,8
16,2021-06-21 01:23:38.465086,-19.572615,147.1283100000001,9
17,2021-06-21 01:23:38.568034,-19.572615,147.12833000000012,11
18,2021-06-21 01:23:38.671343,-19.572615,147.12835000000013,13
19,2021-06-21 01:23:38.772729,-19.572615,147.12837000000013,7
20,2021-06-21 01:23:38.873431,-19.572615,147.12839000000014,5
21,2021-06-21 01:23:38.976747,-19.572615,147.12841000000014,9
22,2021-06-21 01:23:39.080982,-19.572615,147.12843000000015,9
23,2021-06-21 01:23:39.184431,-19.572615,147.12845000000016,5
24,2021-06-21 01:23:39.287975,-19.572615,147.12847000000016,14
25,2021-06-21 01:23:39.389978,-19.572615,147.12849000000017,8
26,2021-06-21 01:23:39.492383,-19.572615,147.12851000000018,7
27,2021-06-21 01:23:39.593030,-19.572615,147.12853000000018,8
28,2021-06-21 01:23:39.696848,-19.572615,147.1285500000002,7
29,2021-06-21 01:23:39.799734,-19.572615,147.1285700000002,6
30,2021-06-21 01:23:39.904391,-19.572615,147.1285900000002,7
31,2021-06-21 01:23:40.009166,-19.572615,147.1286100000002,8
32,2021-06-21 01:23:40.111861,-19.572615,147.12863000000021,11
33,2021-06-21 01:23:40.216298,-19.572615,147.12865000000022,6
34,2021-06-21 01:23:40.328615,-19.572615,147.12867000000023,10
35,2021-06-21 01:23:40.429114,-19.572615,147.12869000000023,9
36,2021-06-21 01:23:40.540051,-19.572615,147.12871000000024,9
37,2021-06-21 01:23:40.643847,-19.572615,147.12873000000025,11
38,2021-06-21 01:23:40.747536,-19.572615,147.12875000000025,10
39,2021-06-21 01:23:40.847987,-19.572615,147.12877000000026,5
40,2021-06-21 01:23:40.948684,-19.572615,147.12879000000027,6
41,2021-06-21 01:23:41.052109,-19.572615,147.12881000000027,4
42,2021-06-21 01:23:41.154754,-19.572615,147.12883000000028,4
43,2021-06-21 01:23:41.257025,-19.572615,147.12885000000028,3
44,2021-06-21 01:23:41.357489,-19.572615,147.1288700000003,10
45,2021-06-21 01:23:41.459521,-19.572615,147.1288900000003,5
0,2021-06-21 01:23:53.897536,-19.572635000000002,147.12799,8
1,2021-06-21 01:23:53.897906,-19.572635000000002,147.12801000000002,13
2,2021-06-21 01:23:53.998788,-19.572635000000002,147.12803000000002,11
3,2021-06-21 01:23:54.103862,-19.572635000000002,147.12805000000003,7
4,2021-06-21 01:23:54.207034,-19.572635000000002,147.12807000000004,9
5,2021-06-21 01:23:54.311594,-19.572635000000002,147.12809000000004,9
6,2021-06-21 01:23:54.412101,-19.572635000000002,147.12811000000005,10
7,2021-06-21 01:23:54.513327,-19.572635000000002,147.12813000000006,11
8,2021-06-21 01:23:54.618712,-19.572635000000002,147.12815000000006,11
9,2021-06-21 01:23:54.719818,-19.572635000000002,147.12817000000007,9
10,2021-06-21 01:23:54.820654,-19.572635000000002,147.12819000000007,9
11,2021-06-21 01:23:54.921912,-19.572635000000002,147.12821000000008,12
12,2021-06-21 01:23:55.023496,-19.572635000000002,147.1282300000001,9
13,2021-06-21 01:23:55.123968,-19.572635000000002,147.1282500000001,14
14,2021-06-21 01:23:55.224579,-19.572635000000002,147.1282700000001,5
15,2021-06-21 01:23:55.329086,-19.572635000000002,147.1282900000001,12
16,2021-06-21 01:23:55.429592,-19.572635000000002,147.1283100000001,7
17,2021-06-21 01:23:55.531201,-19.572635000000002,147.12833000000012,5
18,2021-06-21 01:23:55.636147,-19.572635000000002,147.12835000000013,11
19,2021-06-21 01:23:55.739642,-19.572635000000002,147.12837000000013,4
20,2021-06-21 01:23:55.840475,-19.572635000000002,147.12839000000014,7
21,2021-06-21 01:23:55.943676,-19.572635000000002,147.12841000000014,13
22,2021-06-21 01:23:56.046663,-19.572635000000002,147.12843000000015,4
23,2021-06-21 01:23:56.151453,-19.572635000000002,147.12845000000016,9
24,2021-06-21 01:23:56.256045,-19.572635000000002,147.12847000000016,6
25,2021-06-21 01:23:56.359851,-19.572635000000002,147.12849000000017,4
26,2021-06-21 01:23:56.462550,-19.572635000000002,147.12851000000018,11
27,2021-06-21 01:23:56.563660,-19.572635000000002,147.12853000000018,9
28,2021-06-21 01:23:56.664241,-19.572635000000002,147.1285500000002,8
29,2021-06-21 01:23:56.767844,-19.572635000000002,147.1285700000002,12
30,2021-06-21 01:23:56.871277,-19.572635000000002,147.1285900000002,5
31,2021-06-21 01:23:56.974947,-19.572635000000002,147.1286100000002,6
32,2021-06-21 01:23:57.075649,-19.572635000000002,147.12863000000021,12
33,2021-06-21 01:23:57.177612,-19.572635000000002,147.12865000000022,9
34,2021-06-21 01:23:57.278194,-19.572635000000002,147.12867000000023,4
35,2021-06-21 01:23:57.381716,-19.572635000000002,147.12869000000023,7
36,2021-06-21 01:23:57.482437,-19.572635000000002,147.12871000000024,9
37,2021-06-21 01:23:57.582961,-19.572635000000002,147.12873000000025,7
38,2021-06-21 01:23:57.687818,-19.572635000000002,147.12875000000025,9
39,2021-06-21 01:23:57.790143,-19.572635000000002,147.12877000000026,7
40,2021-06-21 01:23:57.894514,-19.572635000000002,147.12879000000027,11
41,2021-06-21 01:23:57.997287,-19.572635000000002,147.12881000000027,9
42,2021-06-21 01:23:58.097796,-19.572635000000002,147.12883000000028,9
43,2021-06-21 01:23:58.198242,-19.572635000000002,147.12885000000028,8
44,2021-06-21 01:23:58.298783,-19.572635000000002,147.1288700000003,12
45,2021-06-21 01:23:58.403633,-19.572635000000002,147.1288900000003,12
0,2021-06-21 01:25:12.650569,-19.572655,147.12799,8
1,2021-06-21 01:25:12.650988,-19.572655,147.12801000000002,4
2,2021-06-21 01:25:12.752126,-19.572655,147.12803000000002,8
3,2021-06-21 01:25:12.853221,-19.572655,147.12805000000003,8
4,2021-06-21 01:25:12.957331,-19.572655,147.12807000000004,11
5,2021-06-21 01:25:13.057740,-19.572655,147.12809000000004,10
6,2021-06-21 01:25:13.161489,-19.572655,147.12811000000005,7
7,2021-06-21 01:25:13.265586,-19.572655,147.12813000000006,5
8,2021-06-21 01:25:13.368388,-19.572655,147.12815000000006,7
9,2021-06-21 01:25:13.471643,-19.572655,147.12817000000007,11
10,2021-06-21 01:25:13.574504,-19.572655,147.12819000000007,7
11,2021-06-21 01:25:13.676412,-19.572655,147.12821000000008,12
12,2021-06-21 01:25:13.779796,-19.572655,147.1282300000001,8
13,2021-06-21 01:25:13.880232,-19.572655,147.1282500000001,9
14,2021-06-21 01:25:13.984116,-19.572655,147.1282700000001,9
15,2021-06-21 01:25:14.084618,-19.572655,147.1282900000001,10
16,2021-06-21 01:25:14.188012,-19.572655,147.1283100000001,7
17,2021-06-21 01:25:14.291708,-19.572655,147.12833000000012,10
18,2021-06-21 01:25:14.396160,-19.572655,147.12835000000013,8
19,2021-06-21 01:25:14.500733,-19.572655,147.12837000000013,4
20,2021-06-21 01:25:14.603893,-19.572655,147.12839000000014,11
21,2021-06-21 01:25:14.709564,-19.572655,147.12841000000014,8
22,2021-06-21 01:25:14.813428,-19.572655,147.12843000000015,4
23,2021-06-21 01:25:14.918730,-19.572655,147.12845000000016,6
24,2021-06-21 01:25:15.019859,-19.572655,147.12847000000016,10
25,2021-06-21 01:25:15.123703,-19.572655,147.12849000000017,9
26,2021-06-21 01:25:15.224658,-19.572655,147.12851000000018,9
27,2021-06-21 01:25:15.329944,-19.572655,147.12853000000018,5
28,2021-06-21 01:25:15.434938,-19.572655,147.1285500000002,7
29,2021-06-21 01:25:15.536077,-19.572655,147.1285700000002,9
30,2021-06-21 01:25:15.636603,-19.572655,147.1285900000002,5
31,2021-06-21 01:25:15.738787,-19.572655,147.1286100000002,3
32,2021-06-21 01:25:15.840963,-19.572655,147.12863000000021,5
33,2021-06-21 01:25:15.943575,-19.572655,147.12865000000022,10
34,2021-06-21 01:25:16.045288,-19.572655,147.12867000000023,11
35,2021-06-21 01:25:16.149412,-19.572655,147.12869000000023,11
36,2021-06-21 01:25:16.251963,-19.572655,147.12871000000024,5
37,2021-06-21 01:25:16.352980,-19.572655,147.12873000000025,6
38,2021-06-21 01:25:16.453691,-19.572655,147.12875000000025,8
39,2021-06-21 01:25:16.554062,-19.572655,147.12877000000026,4
40,2021-06-21 01:25:16.654567,-19.572655,147.12879000000027,8
41,2021-06-21 01:25:16.757894,-19.572655,147.12881000000027,9
42,2021-06-21 01:25:16.862715,-19.572655,147.12883000000028,2
43,2021-06-21 01:25:16.968102,-19.572655,147.12885000000028,8
44,2021-06-21 01:25:17.068998,-19.572655,147.1288700000003,10
45,2021-06-21 01:25:17.169604,-19.572655,147.1288900000003,8
0,2021-06-21 01:25:35.448510,-19.572675,147.12799,8
1,2021-06-21 01:25:35.449146,-19.572675,147.12801000000002,11
2,2021-06-21 01:25:35.549738,-19.572675,147.12803000000002,2
3,2021-06-21 01:25:35.651522,-19.572675,147.12805000000003,7
4,2021-06-21 01:25:35.754349,-19.572675,147.12807000000004,4
5,2021-06-21 01:25:35.855552,-19.572675,147.12809000000004,7
6,2021-06-21 01:25:35.956279,-19.572675,147.12811000000005,4
7,2021-06-21 01:25:36.058134,-19.572675,147.12813000000006,14
8,2021-06-21 01:25:36.163694,-19.572675,147.12815000000006,9
9,2021-06-21 01:25:36.264560,-19.572675,147.12817000000007,2
10,2021-06-21 01:25:36.365554,-19.572675,147.12819000000007,6
11,2021-06-21 01:25:36.466303,-19.572675,147.12821000000008,5
12,2021-06-21 01:25:36.567211,-19.572675,147.1282300000001,7
13,2021-06-21 01:25:36.671097,-19.572675,147.1282500000001,9
14,2021-06-21 01:25:36.776763,-19.572675,147.1282700000001,8
15,2021-06-21 01:25:36.882286,-19.572675,147.1282900000001,8
16,2021-06-21 01:25:36.983512,-19.572675,147.1283100000001,11
17,2021-06-21 01:25:37.084865,-19.572675,147.12833000000012,6
18,2021-06-21 01:25:37.187171,-19.572675,147.12835000000013,12
19,2021-06-21 01:25:37.289666,-19.572675,147.12837000000013,9
20,2021-06-21 01:25:37.390316,-19.572675,147.12839000000014,3
21,2021-06-21 01:25:37.494100,-19.572675,147.12841000000014,6
22,2021-06-21 01:25:37.598357,-19.572675,147.12843000000015,10
23,2021-06-21 01:25:37.702874,-19.572675,147.12845000000016,7
24,2021-06-21 01:25:37.803565,-19.572675,147.12847000000016,7
25,2021-06-21 01:25:37.905586,-19.572675,147.12849000000017,9
26,2021-06-21 01:25:38.008484,-19.572675,147.12851000000018,11
27,2021-06-21 01:25:38.109066,-19.572675,147.12853000000018,7
28,2021-06-21 01:25:38.209746,-19.572675,147.1285500000002,6
29,2021-06-21 01:25:38.314168,-19.572675,147.1285700000002,6
30,2021-06-21 01:25:38.418312,-19.572675,147.1285900000002,5
31,2021-06-21 01:25:38.519249,-19.572675,147.1286100000002,7
32,2021-06-21 01:25:38.622889,-19.572675,147.12863000000021,7
33,2021-06-21 01:25:38.724613,-19.572675,147.12865000000022,12
34,2021-06-21 01:25:38.826093,-19.572675,147.12867000000023,5
